
[0, 0]
[23.85326, 0]
[23.86983, 0]
[23.8864, 0]
[23.90297, 0]
[23.91953, 0]
[23.9361, 0]
[23.95267, 0]
[23.96923, 0]
[23.9858, 0]
[24.00236, 0]
[24.01893, 0]
[24.0355, 0]
[24.05206, 0]
[24.06863, 0]
[24.0852, 0]
[24.10176, 0]
[24.11833, 0]
[24.1349, 0]
[24.15146, 0]
[24.16803, 0]
[24.1846, 0]
[24.20116, 0]
[24.21773, 0]
[24.2343, 0]
[24.25086, 0]
[24.26743, 0]
[24.284, 0]
[24.30056, 0]
[24.31713, 0]
[24.3337, 0]
[24.35026, 0]
[24.36683, 0]
[24.3834, 0]
[24.39996, 0]
[24.41653, 0]
[24.4331, 0]
[24.44966, 0]
[24.46623, 0]
[24.4828, 0]
[24.49936, 0]
[24.49936, 2]
[24.51593, 0]
[24.5325, 0]
[24.54906, 0]
[24.57987, 0]
[24.59644, 0]
[24.62659, 0]
[24.64316, 0]
[24.66821, 0]
[24.68478, 0]
[24.74182, 0]
[24.77426, 0]
[24.79083, 0]
[24.85863, 0]
[24.8752, 0]
[24.89177, 0]
[24.90833, 0]
[24.9249, 0]
[24.94147, 0]
[24.95803, 0]
[24.9746, 0]
[24.99117, 0]
[25.00773, 0]
[25.0243, 0]
[25.04087, 0]
[25.05743, 0]
[25.074, 0]
[25.09057, 0]
[25.10713, 0]
[25.1237, 0]
[25.14027, 0]
[25.15683, 0]
[25.1734, 0]
[25.18997, 0]
[25.20653, 0]
[25.2231, 0]
[25.23967, 0]
[25.25623, 0]
[25.2728, 0]
[25.28937, 0]
[25.30593, 0]
[25.3225, 0]
[25.33907, 0]
[25.35563, 0]
[25.3722, 0]
[25.38877, 0]
[25.40533, 0]
[25.4219, 0]
[25.43847, 0]
[25.45503, 0]
[25.4716, 0]
[25.48817, 0]
[25.50473, 0]
[25.5213, 0]
[25.53787, 0]
[25.55443, 0]
[25.571, 0]
[25.58757, 0]
[25.60413, 0]
[25.63914, 0]
[25.6557, 0]
[25.69065, 0]
[25.70721, 0]
[25.73771, 0]
[25.81437, 0]
[25.83094, 0]
[25.84751, 0]
[25.86407, 0]
[25.88064, 0]
[25.89721, 0]
[25.91377, 0]
[25.93034, 0]
[25.94691, 0]
[25.96347, 0]
[25.98004, 0]
[25.99661, 0]
[26.01317, 0]
[26.02974, 0]
[26.04631, 0]
[26.06287, 0]
[26.07944, 0]
[26.09601, 0]
[26.11257, 0]
[26.12914, 0]
[26.14571, 0]
[26.16228, 0]
[26.17884, 0]
[26.19541, 0]
[26.21197, 0]
[26.22854, 0]
[26.24511, 0]
[26.26167, 0]
[26.27824, 0]
[26.29481, 0]
[26.31137, 0]
[26.32794, 0]
[26.34451, 0]
[26.36107, 0]
[26.37764, 0]
[26.39421, 0]
[26.41077, 0]
[26.42734, 0]
[26.44391, 0]
[26.46047, 0]
[26.47704, 0]
[26.49361, 0]
[26.51017, 0]
[26.52674, 0]
[26.54331, 0]
[26.55987, 0]
[26.57644, 0]
[26.59301, 0]
[26.60957, 0]
[26.62614, 0]
[26.64271, 0]
[26.65928, 0]
[26.67584, 0]
[26.71354, 0]
[26.73011, 0]
[26.76927, 0]
[26.78584, 0]
[26.8024, 0]
[26.81897, 0]
[26.83554, 0]
[26.8521, 0]
[26.86867, 0]
[26.88523, 0]
[26.9018, 0]
[26.91837, 0]
[26.93493, 0]
[26.9515, 0]
[26.96807, 0]
[26.98463, 0]
[27.0012, 0]
[27.01777, 0]
[27.03433, 0]
[27.0509, 0]
[27.06747, 0]
[27.08403, 0]
[27.1006, 0]
[27.11717, 0]
[27.13373, 0]
[27.1503, 0]
[27.16687, 0]
[27.18343, 0]
[27.2, 0]
[27.21657, 0]
[27.23314, 0]
[27.2497, 0]
[27.26627, 0]
[27.28284, 0]
[27.2994, 0]
[27.31597, 0]
[27.33253, 0]
[27.3491, 0]
[27.36567, 0]
[27.38223, 0]
[27.3988, 0]
[27.41537, 0]
[27.43193, 0]
[27.4485, 0]
[27.46507, 0]
[27.48163, 0]
[27.4982, 0]
[27.51477, 0]
[27.53134, 0]
[27.5479, 0]
[27.56447, 0]
[27.58103, 0]
[27.5976, 0]
[27.61417, 0]
[27.63073, 0]
[27.6473, 0]
[27.66387, 0]
[27.68044, 0]
[27.697, 0]
[27.71357, 0]
[27.73013, 0]
[27.7467, 0]
[27.76327, 0]
[27.77983, 0]
[27.7964, 0]
[27.81297, 0]
[27.82953, 0]
[27.8461, 0]
[27.86267, 0]
[27.87923, 0]
[27.8958, 0]
[27.91237, 0]
[27.92893, 0]
[27.9455, 0]
[27.96207, 0]
[27.97863, 0]
[27.9952, 0]
[28.01177, 0]
[28.02834, 0]
[28.0449, 0]
[28.06147, 0]
[28.07804, 0]
[28.0946, 0]
[28.11117, 0]
[28.12774, 0]
[28.1443, 0]
[28.16087, 0]
[28.17743, 0]
[28.194, 0]
[28.21057, 0]
[28.25572, 0]
[28.27229, 0]
[28.28885, 0]
[28.30542, 0]
[28.32199, 0]
[28.33855, 0]
[28.35512, 0]
[28.37169, 0]
[28.38826, 0]
[28.42496, 0]
[28.44153, 0]
[28.47283, 0]
[28.4894, 0]
[28.50597, 0]
[28.52253, 0]
[28.5391, 0]
[28.55567, 0]
[28.57223, 0]
[28.5888, 0]
[28.60537, 0]
[28.62193, 0]
[28.6385, 0]
[28.65507, 0]
[28.67163, 0]
[28.6882, 0]
[28.70477, 0]
[28.72133, 0]
[28.7379, 0]
[28.75447, 0]
[28.77103, 0]
[28.7876, 0]
[28.80417, 0]
[28.82073, 0]
[28.8373, 0]
[28.85387, 0]
[28.87044, 0]
[28.887, 0]
[28.91933, 0]
[28.9359, 0]
[28.95247, 0]
[28.96904, 0]
[28.9856, 0]
[29.00217, 0]
[29.01874, 0]
[29.0353, 0]
[29.05187, 0]
[29.06844, 0]
[29.085, 0]
[29.10157, 0]
[29.11814, 0]
[29.1347, 0]
[29.15127, 0]
[29.20524, 0]
[29.22647, 0]
[29.22647, 2]
[29.24304, 0]
[29.25961, 0]
[29.27617, 0]
[29.29274, 0]
[29.30931, 0]
[29.32587, 0]
[29.34244, 0]
[29.35901, 0]
[29.37557, 0]
[29.39214, 0]
[29.40871, 0]
[29.45935, 0]
[29.47592, 0]
[29.49249, 0]
[29.50905, 0]
[29.52562, 0]
[29.54219, 0]
[29.55875, 0]
[29.57532, 0]
[29.59189, 0]
[29.60845, 0]
[29.62502, 0]
[29.64159, 0]
[29.65815, 0]
[29.67472, 0]
[29.69129, 0]
[29.71236, 0]
[29.72892, 0]
[29.74549, 0]
[29.76206, 0]
[29.77863, 0]
[29.79638, 0]
[29.81295, 0]
[29.82952, 0]
[29.84609, 0]
[29.86265, 0]
[29.87922, 0]
[29.89579, 0]
[29.91235, 0]
[29.92892, 0]
[29.94549, 0]
[29.96205, 0]
[29.97862, 0]
[29.99519, 0]
[30.01175, 0]
[30.02832, 0]
[30.04489, 0]
[30.06145, 0]
[30.07802, 0]
[30.09516, 0]
[30.11115, 0]
[30.12772, 0]
[30.14429, 0]
[30.16085, 0]
[30.17935, 0]
[30.22353, 0]
[30.23763, 0]
[30.2542, 0]
[30.27076, 0]
[30.28733, 0]
[30.3039, 0]
[30.32047, 0]
[30.33703, 0]
[30.3536, 0]
[30.37016, 0]
[30.38673, 0]
[30.4033, 0]
[30.41986, 0]
[30.43643, 0]
[30.453, 0]
[30.46956, 0]
[30.48613, 0]
[30.5027, 0]
[30.51926, 0]
[30.53583, 0]
[30.5524, 0]
[30.56897, 0]
[30.58553, 0]
[30.6021, 0]
[30.64372, 0]
[30.66029, 0]
[30.67686, 0]
[30.7198, 0]
[30.78578, 0]
[30.81505, 0]
[30.83162, 0]
[30.84819, 0]
[30.86475, 0]
[30.88132, 0]
[30.89789, 0]
[30.91452, 0]
[30.93109, 0]
[30.94765, 0]
[30.96422, 0]
[30.98079, 0]
[30.99735, 0]
[31.01392, 0]
[31.03049, 0]
[31.04705, 0]
[31.06362, 0]
[31.08018, 0]
[31.09675, 0]
[31.11332, 0]
[31.13044, 0]
[31.14701, 0]
[31.17421, 0]
[31.19077, 0]
[31.20734, 0]
[31.22391, 0]
[31.24047, 0]
[31.2777, 0]
[31.29427, 0]
[31.31084, 0]
[31.3274, 0]
[31.34397, 0]
[31.36054, 0]
[31.3771, 0]
[31.39367, 0]
[31.41024, 0]
[31.4268, 0]
[31.44695, 0]
[31.46352, 0]
[31.48009, 0]
[31.49665, 0]
[31.51322, 0]
[31.53246, 0]
[31.54903, 0]
[31.56559, 0]
[31.58216, 0]
[31.59948, 0]
[31.61529, 0]
[31.63186, 0]
[31.64843, 0]
[31.66499, 0]
[31.68156, 0]
[31.69813, 0]
[31.73299, 0]
[31.74956, 0]
[31.76612, 0]
[31.8035, 0]
[31.82687, 0]
[31.84344, 0]
[31.86001, 0]
[31.87657, 0]
[31.89314, 0]
[31.90971, 0]
[31.92627, 0]
[31.94284, 0]
[31.95941, 0]
[31.97597, 0]
[31.99254, 0]
[32.00911, 0]
[32.04287, 0]
[32.05944, 0]
[32.07601, 0]
[32.09258, 0]
[32.10914, 0]
[32.12571, 0]
[32.14228, 0]
[32.15884, 0]
[32.17541, 0]
[32.19197, 0]
[32.20855, 0]
[32.22511, 0]
[32.24168, 0]
[32.25824, 0]
[32.27481, 0]
[32.29137, 0]
[32.30794, 0]
[32.32451, 0]
[32.34108, 0]
[32.35764, 0]
[32.39058, 0]
[32.40715, 0]
[32.42372, 0]
[32.44028, 0]
[32.45685, 0]
[32.47342, 0]
[32.48999, 0]
[32.50655, 0]
[32.52312, 0]
[32.53968, 0]
[32.55625, 0]
[32.57282, 0]
[32.58939, 0]
[32.60595, 0]
[32.62252, 0]
[32.63909, 0]
[32.65565, 0]
[32.67222, 0]
[32.68879, 0]
[32.70535, 0]
[32.72192, 0]
[32.75251, 0]
[32.76908, 0]
[32.78564, 0]
[32.80221, 0]
[32.81893, 0]
[32.83534, 0]
[32.86039, 0]
[32.87695, 0]
[32.89352, 0]
[32.91008, 0]
[32.92665, 0]
[32.94322, 0]
[32.95979, 0]
[32.97635, 0]
[32.99292, 0]
[33.00949, 0]
[33.0298, 0]
[33.04636, 0]
[33.0634, 0]
[33.07997, 0]
[33.09653, 0]
[33.1131, 0]
[33.12967, 0]
[33.14953, 0]
[33.1661, 0]
[33.18266, 0]
[33.19923, 0]
[33.2158, 0]
[33.23236, 0]
[33.24893, 0]
[33.2655, 0]
[33.28206, 0]
[33.29863, 0]
[33.3152, 0]
[33.33176, 0]
[33.34833, 0]
[33.3649, 0]
[33.38147, 0]
[33.39803, 0]
[33.4146, 0]
[33.43116, 0]
[33.44773, 0]
[33.4643, 0]
[33.48087, 0]
[33.49743, 0]
[33.514, 0]
[33.53056, 0]
[33.54713, 0]
[33.5637, 0]
[33.58027, 0]
[33.59683, 0]
[33.62033, 0]
[33.6369, 0]
[33.65347, 0]
[33.67003, 0]
[33.6866, 0]
[33.70317, 0]
[33.71973, 0]
[33.7363, 0]
[33.75287, 0]
[33.76943, 0]
[33.786, 0]
[33.80257, 0]
[33.81913, 0]
[33.8357, 0]
[33.85227, 0]
[33.86883, 0]
[33.8854, 0]
[33.90197, 0]
[33.91853, 0]
[33.9351, 0]
[33.95167, 0]
[33.96823, 0]
[33.9848, 0]
[34.00694, 0]
[34.03231, 0]
[34.04888, 0]
[34.06544, 0]
[34.08201, 0]
[34.09858, 0]
[34.11514, 0]
[34.13171, 0]
[34.14828, 0]
[34.16484, 0]
[34.18141, 0]
[34.19798, 0]
[34.21454, 0]
[34.23111, 0]
[34.24768, 0]
[34.26424, 0]
[34.28081, 0]
[34.29738, 0]
[34.32201, 0]
[34.33982, 0]
[34.35514, 0]
[34.37171, 0]
[34.38828, 0]
[34.40484, 0]
[34.42141, 0]
[34.43798, 0]
[34.45454, 0]
[34.47111, 0]
[34.48768, 0]
[34.50425, 0]
[34.52081, 0]
[34.53738, 0]
[34.55394, 0]
[34.57051, 0]
[34.58708, 0]
[34.60365, 0]
[34.62021, 0]
[34.63678, 0]
[34.65788, 0]
[34.66991, 0]
[34.68648, 0]
[34.70304, 0]
[34.71961, 0]
[34.73618, 0]
[34.75275, 0]
[34.76931, 0]
[34.78588, 0]
[34.80244, 0]
[34.85396, 0]
[34.87053, 0]
[34.88709, 0]
[34.90366, 0]
[34.92023, 0]
[34.93679, 0]
[34.95336, 0]
[34.96992, 0]
[34.99724, 0]
[35.01381, 0]
[35.03037, 0]
[35.04766, 0]
[35.06422, 0]
[35.08079, 0]
[35.09736, 0]
[35.11393, 0]
[35.13049, 0]
[35.14706, 0]
[35.16362, 0]
[35.18019, 0]
[35.19676, 0]
[35.21333, 0]
[35.22989, 0]
[35.24646, 0]
[35.26302, 0]
[35.27959, 0]
[35.29616, 0]
[35.31273, 0]
[35.32929, 0]
[35.34586, 0]
[35.36243, 0]
[35.37899, 0]
[35.39556, 0]
[35.41212, 0]
[35.42869, 0]
[35.44526, 0]
[35.46183, 0]
[35.47839, 0]
[35.49496, 0]
[35.51152, 0]
[35.52809, 0]
[35.55114, 0]
[35.5677, 0]
[35.58427, 0]
[35.60084, 0]
[35.6174, 0]
[35.63397, 0]
[35.65054, 0]
[35.6671, 0]
[35.68367, 0]
[35.70024, 0]
[35.7168, 0]
[35.73337, 0]
[35.74994, 0]
[35.77495, 0]
[35.79152, 0]
[35.84419, 0]
[35.86076, 0]
[35.88693, 0]
[35.9035, 0]
[35.92006, 0]
[35.93663, 0]
[35.9532, 0]
[35.96976, 0]
[35.98633, 0]
[36.0029, 0]
[36.0241, 0]
[36.04067, 0]
[36.05724, 0]
[36.08072, 0]
[36.09776, 0]
[36.11432, 0]
[36.13089, 0]
[36.14746, 0]
[36.16402, 0]
[36.18059, 0]
[36.19716, 0]
[36.21372, 0]
[36.23029, 0]
[36.24686, 0]
[36.26342, 0]
[36.27999, 0]
[36.29656, 0]
[36.31313, 0]
[36.32969, 0]
[36.34626, 0]
[36.36282, 0]
[36.37939, 0]
[36.39624, 0]
[36.41253, 0]
[36.42909, 0]
[36.44566, 0]
[36.46222, 0]
[36.47879, 0]
[36.49536, 0]
[36.51192, 0]
[36.52849, 0]
[36.54506, 0]
[36.56162, 0]
[36.57819, 0]
[36.59476, 0]
[36.61132, 0]
[36.62789, 0]
[36.64446, 0]
[36.66103, 0]
[36.68352, 0]
[36.70009, 0]
[36.71666, 0]
[36.75217, 0]
[36.76209, 0]
[36.77866, 0]
[36.79522, 0]
[36.81179, 0]
[36.82836, 0]
[36.84492, 0]
[36.86149, 0]
[36.87806, 0]
[36.89462, 0]
[36.91135, 0]
[36.92776, 0]
[36.94432, 0]
[36.96089, 0]
[36.97746, 0]
[36.99402, 0]
[37.01059, 0]
[37.02716, 0]
[37.04372, 0]
[37.06029, 0]
[37.07685, 0]
[37.09342, 0]
[37.10999, 0]
[37.12656, 0]
[37.14312, 0]
[37.15969, 0]
[37.17626, 0]
[37.19282, 0]
[37.20939, 0]
[37.22596, 0]
[37.24252, 0]
[37.25909, 0]
[37.27565, 0]
[37.29222, 0]
[37.30879, 0]
[37.32536, 0]
[37.34192, 0]
[37.35849, 0]
[37.37506, 0]
[37.39162, 0]
[37.40819, 0]
[37.42476, 0]
[37.44132, 0]
[37.45789, 0]
[37.47446, 0]
[37.49102, 0]
[37.50759, 0]
[37.52415, 0]
[37.54072, 0]
[37.55729, 0]
[37.57386, 0]
[37.59042, 0]
[37.60699, 0]
[37.62355, 0]
[37.64012, 0]
[37.66012, 0]
[37.67669, 0]
[37.69326, 0]
[37.70982, 0]
[37.72639, 0]
[37.74295, 0]
[37.75952, 0]
[37.77609, 0]
[37.79266, 0]
[37.80922, 0]
[37.82579, 0]
[37.84235, 0]
[37.85905, 0]
[37.87549, 0]
[37.89206, 0]
[37.90862, 0]
[37.92519, 0]
[37.94175, 0]
[37.96148, 0]
[37.97805, 0]
[37.99462, 0]
[38.01118, 0]
[38.02775, 0]
[38.04432, 0]
[38.06089, 0]
[38.07745, 0]
[38.09402, 0]
[38.11058, 0]
[38.12715, 0]
[38.14372, 0]
[38.16029, 0]
[38.17685, 0]
[38.19342, 0]
[38.20998, 0]
[38.22655, 0]
[38.24312, 0]
[38.25969, 0]
[38.27625, 0]
[38.29282, 0]
[38.30938, 0]
[38.32595, 0]
[38.34252, 0]
[38.35909, 0]
[38.37565, 0]
[38.39222, 0]
[38.40879, 0]
[38.42535, 0]
[38.44192, 0]
[38.45848, 0]
[38.47505, 0]
[38.49162, 0]
[38.50819, 0]
[38.52475, 0]
[38.54132, 0]
[38.55788, 0]
[38.57445, 0]
[38.59102, 0]
[38.60759, 0]
[38.62415, 0]
[38.64072, 0]
[38.65728, 0]
[38.67385, 0]
[38.69042, 0]
[38.70699, 0]
[38.72355, 0]
[38.74012, 0]
[38.75669, 0]
[38.77325, 0]
[38.78982, 0]
[38.80639, 0]
[38.82295, 0]
[38.84436, 0]
[38.86093, 0]
[38.87951, 0]
[38.89608, 0]
[38.91458, 0]
[38.97793, 0]
[38.9945, 0]
[39.01106, 0]
[39.02763, 0]
[39.0442, 0]
[39.06076, 0]
[39.07733, 0]
[39.09389, 0]
[39.11046, 0]
[39.12703, 0]
[39.1436, 0]
[39.16016, 0]
[39.17673, 0]
[39.19329, 0]
[39.20986, 0]
[39.22643, 0]
[39.243, 0]
[39.25956, 0]
[39.27613, 0]
[39.29269, 0]
[39.30926, 0]
[39.32583, 0]
[39.3424, 0]
[39.35958, 0]
[39.37553, 0]
[39.39209, 0]
[39.40866, 0]
[39.42523, 0]
[39.4418, 0]
[39.45836, 0]
[39.47493, 0]
[39.4915, 0]
[39.50806, 0]
[39.52463, 0]
[39.54119, 0]
[39.55776, 0]
[39.57433, 0]
[39.5909, 0]
[39.60746, 0]
[39.62403, 0]
[39.64059, 0]
[39.65716, 0]
[39.67373, 0]
[39.6903, 0]
[39.70686, 0]
[39.72343, 0]
[39.73999, 0]
[39.75656, 0]
[39.77313, 0]
[39.7897, 0]
[39.80626, 0]
[39.82283, 0]
[39.83939, 0]
[39.85596, 0]
[39.87907, 0]
[39.89563, 0]
[39.92855, 0]
[39.94513, 0]
[39.96186, 0]
[39.97826, 0]
[39.99497, 0]
[40.01154, 0]
[40.07764, 0]
[40.09421, 0]
[40.11078, 0]
[40.12735, 0]
[40.14391, 0]
[40.16048, 0]
[40.17705, 0]
[40.19361, 0]
[40.21018, 0]
[40.22675, 0]
[40.24331, 0]
[40.25988, 0]
[40.27645, 0]
[40.29301, 0]
[40.30958, 0]
[40.32615, 0]
[40.34271, 0]
[40.35928, 0]
[40.37585, 0]
[40.39241, 0]
[40.40898, 0]
[40.42554, 0]
[40.44228, 0]
[40.45868, 0]
[40.47525, 0]
[40.49181, 0]
[40.50838, 0]
[40.52494, 0]
[40.54151, 0]
[40.55808, 0]
[40.57465, 0]
[40.59121, 0]
[40.60778, 0]
[40.62435, 0]
[40.64091, 0]
[40.65748, 0]
[40.67405, 0]
[40.69061, 0]
[40.70718, 0]
[40.72375, 0]
[40.74031, 0]
[40.75688, 0]
[40.77345, 0]
[40.79001, 0]
[40.80658, 0]
[40.82315, 0]
[40.83971, 0]
[40.85628, 0]
[40.87284, 0]
[40.88941, 0]
[40.90598, 0]
[40.92255, 0]
[40.93911, 0]
[40.95614, 0]
[40.97271, 0]
[40.98927, 0]
[41.0101, 0]
[41.02667, 0]
[41.04324, 0]
[41.0598, 0]
[41.07637, 0]
[41.11089, 0]
[41.12746, 0]
[41.14402, 0]
[41.16059, 0]
[41.17716, 0]
[41.19373, 0]
[41.21029, 0]
[41.22686, 0]
[41.24342, 0]
[41.25999, 0]
[41.27656, 0]
[41.29313, 0]
[41.30969, 0]
[41.32626, 0]
[41.34282, 0]
[41.35939, 0]
[41.37596, 0]
[41.39252, 0]
[41.40909, 0]
[41.42566, 0]
[41.44223, 0]
[41.45879, 0]
[41.47536, 0]
[41.51204, 0]
[41.52861, 0]
[41.54518, 0]
[41.56174, 0]
[41.57831, 0]
[41.59488, 0]
[41.61144, 0]
[41.62801, 0]
[41.64458, 0]
[41.66114, 0]
[41.67771, 0]
[41.69428, 0]
[41.71085, 0]
[41.72741, 0]
[41.74398, 0]
[41.76054, 0]
[41.77711, 0]
[41.79368, 0]
[41.81025, 0]
[41.82681, 0]
[41.84338, 0]
[41.85994, 0]
[41.87651, 0]
[41.89314, 0]
[41.90971, 0]
[41.93106, 0]
[41.94763, 0]
[41.96708, 0]
[41.98365, 0]
[42.00022, 0]
[42.01678, 0]
[42.03335, 0]
[42.04992, 0]
[42.06649, 0]
[42.08305, 0]
[42.09962, 0]
[42.11618, 0]
[42.13275, 0]
[42.14932, 0]
[42.16589, 0]
[42.18245, 0]
[42.19902, 0]
[42.21559, 0]
[42.23215, 0]
[42.24872, 0]
[42.26529, 0]
[42.28185, 0]
[42.29842, 0]
[42.31499, 0]
[42.33155, 0]
[42.34812, 0]
[42.36469, 0]
[42.38125, 0]
[42.39782, 0]
[42.41439, 0]
[42.43095, 0]
[42.44752, 0]
[42.46408, 0]
[42.48065, 0]
[42.49722, 0]
[42.51379, 0]
[42.53035, 0]
[42.54692, 0]
[42.56349, 0]
[42.58005, 0]
[42.59662, 0]
[42.61319, 0]
[42.62975, 0]
[42.64632, 0]
[42.66289, 0]
[42.67945, 0]
[42.69602, 0]
[42.71259, 0]
[42.72915, 0]
[42.74572, 0]
[42.76229, 0]
[42.77885, 0]
[42.79542, 0]
[42.81199, 0]
[42.82855, 0]
[42.84512, 0]
[42.86169, 0]
[42.87825, 0]
[42.89482, 0]
[42.91138, 0]
[42.92795, 0]
[42.94452, 0]
[42.96109, 0]
[42.97765, 0]
[42.99422, 0]
[43.0153, 0]
[43.03428, 0]
[43.05085, 0]
[43.06741, 0]
[43.08398, 0]
[43.10054, 0]
[43.11711, 0]
[43.13368, 0]
[43.15025, 0]
[43.16681, 0]
[43.18338, 0]
[43.19994, 0]
[43.21651, 0]
[43.23308, 0]
[43.24965, 0]
[43.26621, 0]
[43.28278, 0]
[43.29935, 0]
[43.31591, 0]
[43.33248, 0]
[43.34904, 0]
[43.36561, 0]
[43.38218, 0]
[43.39875, 0]
[43.41547, 0]
[43.43188, 0]
[43.44844, 0]
[43.46501, 0]
[43.48158, 0]
[43.49815, 0]
[43.51471, 0]
[43.53128, 0]
[43.54784, 0]
[43.56441, 0]
[43.58098, 0]
[43.59755, 0]
[43.61411, 0]
[43.63068, 0]
[43.64725, 0]
[43.66382, 0]
[43.68038, 0]
[43.69695, 0]
[43.71351, 0]
[43.73008, 0]
[43.74665, 0]
[43.76321, 0]
[43.77978, 0]
[43.79634, 0]
[43.81291, 0]
[43.82948, 0]
[43.84611, 0]
[43.86466, 0]
[43.88123, 0]
[43.8978, 0]
[43.91436, 0]
[43.93093, 0]
[43.9475, 0]
[43.96407, 0]
[43.98063, 0]
[43.9972, 0]
[44.01498, 0]
[44.03033, 0]
[44.05214, 0]
[44.0687, 0]
[44.08527, 0]
[44.10184, 0]
[44.1184, 0]
[44.13497, 0]
[44.15154, 0]
[44.16811, 0]
[44.18467, 0]
[44.20124, 0]
[44.2178, 0]
[44.23437, 0]
[44.25094, 0]
[44.2675, 0]
[44.28407, 0]
[44.30064, 0]
[44.3172, 0]
[44.33377, 0]
[44.35034, 0]
[44.36691, 0]
[44.38347, 0]
[44.40004, 0]
[44.4166, 0]
[44.43317, 0]
[44.44974, 0]
[44.4663, 0]
[44.48287, 0]
[44.49944, 0]
[44.51601, 0]
[44.53257, 0]
[44.54914, 0]
[44.5657, 0]
[44.58227, 0]
[44.59884, 0]
[44.61541, 0]
[44.63197, 0]
[44.64854, 0]
[44.6651, 0]
[44.68167, 0]
[44.69824, 0]
[44.71481, 0]
[44.73137, 0]
[44.74794, 0]
[44.7645, 0]
[44.78107, 0]
[44.79764, 0]
[44.81421, 0]
[44.83077, 0]
[44.84734, 0]
[44.8639, 0]
[44.88047, 0]
[44.89704, 0]
[44.9136, 0]
[44.93017, 0]
[44.95107, 0]
[44.96764, 0]
[44.9842, 0]
[45.00077, 0]
[45.01852, 0]
[45.03509, 0]
[45.05669, 0]
[45.07326, 0]
[45.08982, 0]
[45.10639, 0]
[45.12296, 0]
[45.13953, 0]
[45.15609, 0]
[45.17266, 0]
[45.18922, 0]
[45.20579, 0]
[45.22236, 0]
[45.23893, 0]
[45.25549, 0]
[45.27206, 0]
[45.28863, 0]
[45.30519, 0]
[45.32176, 0]
[45.33833, 0]
[45.35489, 0]
[45.37146, 0]
[45.38803, 0]
[45.40459, 0]
[45.42116, 0]
[45.43773, 0]
[45.45429, 0]
[45.47086, 0]
[45.48743, 0]
[45.50399, 0]
[45.52056, 0]
[45.53712, 0]
[45.55369, 0]
[45.57026, 0]
[45.58683, 0]
[45.60339, 0]
[45.61996, 0]
[45.63652, 0]
[45.65309, 0]
[45.66966, 0]
[45.68623, 0]
[45.70279, 0]
[45.71936, 0]
[45.73593, 0]
[45.75249, 0]
[45.76906, 0]
[45.78563, 0]
[45.80219, 0]
[45.81876, 0]
[45.83533, 0]
[45.85189, 0]
[45.86846, 0]
[45.88503, 0]
[45.90159, 0]
[45.91816, 0]
[45.93473, 0]
[45.95129, 0]
[45.96786, 0]
[45.98442, 0]
[46.00099, 0]
[46.01756, 0]
[46.03878, 0]
[46.05534, 0]
[46.08123, 0]
[46.09781, 0]
[46.11437, 0]
[46.13094, 0]
[46.1475, 0]
[46.16407, 0]
[46.18064, 0]
[46.1972, 0]
[46.21377, 0]
[46.23034, 0]
[46.2469, 0]
[46.26347, 0]
[46.28004, 0]
[46.2966, 0]
[46.31317, 0]
[46.32973, 0]
[46.3463, 0]
[46.36287, 0]
[46.37944, 0]
[46.396, 0]
[46.41257, 0]
[46.42914, 0]
[46.44571, 0]
[46.46227, 0]
[46.47884, 0]
[46.4954, 0]
[46.51197, 0]
[46.52854, 0]
[46.5451, 0]
[46.56167, 0]
[46.57824, 0]
[46.5948, 0]
[46.61137, 0]
[46.62794, 0]
[46.6445, 0]
[46.66107, 0]
[46.67764, 0]
[46.6942, 0]
[46.71077, 0]
[46.72734, 0]
[46.7439, 0]
[46.76047, 0]
[46.77704, 0]
[46.79361, 0]
[46.81017, 0]
[46.82674, 0]
[46.8433, 0]
[46.85987, 0]
[46.87644, 0]
[46.893, 0]
[46.90957, 0]
[46.92614, 0]
[46.9427, 0]
[46.95927, 0]
[46.97584, 0]
[47.00534, 0]
[47.02191, 0]
[47.05951, 0]
[47.07608, 0]
[47.09792, 0]
[47.11449, 0]
[47.13106, 0]
[47.14762, 0]
[47.16419, 0]
[47.18076, 0]
[47.19733, 0]
[47.21389, 0]
[47.23046, 0]
[47.24702, 0]
[47.26359, 0]
[47.28016, 0]
[47.29673, 0]
[47.31329, 0]
[47.32986, 0]
[47.34643, 0]
[47.36299, 0]
[47.37956, 0]
[47.39613, 0]
[47.41269, 0]
[47.43031, 0]
[47.4477, 0]
[47.46427, 0]
[47.48083, 0]
[47.4974, 0]
[47.51397, 0]
[47.53053, 0]
[47.54734, 0]
[47.56391, 0]
[47.58048, 0]
[47.59705, 0]
[47.61361, 0]
[47.63018, 0]
[47.64674, 0]
[47.66331, 0]
[47.67988, 0]
[47.69645, 0]
[47.71301, 0]
[47.72958, 0]
[47.74614, 0]
[47.76271, 0]
[47.77928, 0]
[47.79585, 0]
[47.81241, 0]
[47.82898, 0]
[47.84555, 0]
[47.86211, 0]
[47.87876, 0]
[47.8976, 0]
[47.918, 0]
[47.93457, 0]
[47.95113, 0]
[47.9677, 0]
[47.9968, 0]
[48.01337, 0]
[48.03509, 0]
[48.05166, 0]
[48.08415, 0]
[48.10072, 0]
[48.11729, 0]
[48.13385, 0]
[48.15042, 0]
[48.16698, 0]
[48.18355, 0]
[48.20012, 0]
[48.21669, 0]
